Date,W,SW,MW,SE,NE
198919,2.045775798041973,1.0506580337496985,-0.4611361869774555,-4.156418467363835,-2.4707313067187897
198920,-1.0019327149594233,-0.15004122112929963,2.203791442235854,-0.5010107258353287,3.0092723562593733
198921,-0.7899220664093605,3.170781512440726,1.106873544692121,1.5202759138925899,1.8772150042377689
198922,-0.8358046602374998,1.1786920900271411,0.31992365211533524,1.2975468542277326,1.496327856087703
198923,0.9875972723418727,-0.5252968799222231,-1.3139961196967533,-0.5802345339390627,-0.25818200859907847
198924,1.287076281835084,-0.8158055299250009,-2.895225308635702,-1.2597978420051277,-2.099442415505564
198925,-0.7649308092842375,0.9974685066254096,0.9879891439192079,-0.6053734970747087,1.627474797847242
198926,-0.25678452696161,0.4065406629888457,0.38371688590973463,-0.5186678385222763,0.5332826804874458
198927,3.2020209066183156,1.974897876222201,3.60000564167467,-0.894240841266992,0.7426349398485286
198928,0.4975781995523789,0.5630240078721158,1.4129317767082057,0.029724032586955218,-0.8714377406508333
198929,0.8982402667952556,0.3867774092390164,-0.7762076329257184,-1.8544690316003312,-0.9734430895391597
198930,0.7660646421778097,-2.687164448913393,1.5016867939147573,-0.4627245574808967,1.7656993035056416
198931,-0.777834719050361,-0.4785431545838037,2.6220948549316176,-0.014872506642177541,0.0675934886942855
198932,0.02481748852966348,-2.901770014863189,-1.3563998786792695,-3.347030386431129,-1.8262815204744243
198933,-0.9285966587633538,-1.4735682733198132,-0.8267352647194457,-1.5987611408833686,0.14958576916438915
198934,-3.045210570112829,-0.4181074376693914,0.8846767080018481,0.9017377181029929,-1.2064947337695457
198935,-1.2452159504236988,0.6777792907977869,0.9188404180154066,1.4220708261286745,-0.02303703317198824
198936,-1.465973511158154,1.5478706210573705,0.8151529809624094,-0.03391293397089612,-0.12318248505215479
198937,-1.5167932221121418,-3.1978780946303687,-4.228299155735954,0.6026708581850926,1.7457065989111697
198938,-1.075360818801073,-1.4597456619278546,-0.32824079238434933,-1.0080005505190002,1.7440174926877603
198939,3.6307346716172333,-1.4759437731744924,-1.3255853474129253,-3.9869238736610555,-4.29156776981057
198940,-2.3178973487762846,0.7496771098646491,-2.8252640517477516,0.16461402569723305,-2.085510716007036
198941,3.2495370639695693,2.645879493447012,1.9375465196492314,-0.8759126683276577,-2.844770936256964
198942,0.28184270776256426,-2.299093817190169,-2.8350924526043286,-2.0443986273396035,-1.0214220101938736
198943,-0.09606392604428038,2.48270935779135,6.828441700724397,0.10450729191654773,3.217631939940702
198944,-2.255520903561546,-3.208488679375364,-1.5002421255846912,-0.6787498222334989,2.1866958586973624
198945,2.0466118267661955,2.736333769511191,1.9100104300624139,2.601235743616826,1.461344218969714
198946,1.4253939166622445,1.2818442228588651,-1.5081963453504272,0.8123659923321043,2.7890087141360027
198947,3.7979151478529616,1.9621087775787487,-0.5932518442820651,-2.6622891299194293,-5.096012659412395
198948,-0.19366099131951842,-2.381466539654582,-0.05662861235765604,0.34616838059776,-3.5820479986228406
198949,4.249211088672837,-0.48483024614790793,-1.1720575792420505,-3.3391210632410093,-7.363353457476364
198950,-1.3654255104229946,-4.7447699625217865,-8.088904388913022,-5.901578627073434,-7.661760895314501
198951,-1.5889453285679451,-7.179904516178567,-12.616119334962377,-10.846633512012374,-9.3863536283244
198952,2.487691251635681,-0.0051835556533319505,0.36179634775169234,-3.3739337632313777,-6.276515807390069
199001,0.6269414937690954,-1.4722865344698448,3.1309170947326947,1.5075306287758394,2.78974855721998
199002,5.028513828355528,3.613518643370753,5.127669105835821,0.46581113294945453,2.2692923098197753
199003,-0.6126267860184953,1.8115165889900027,5.22116171165635,6.5681179686504265,4.758614022275367
199004,0.16265665909486415,1.2677394520099483,4.949279812776297,3.147496398607359,5.776710981544056
199005,-1.7548264431086977,0.32704492010566355,1.1365740697238493,5.4410655675674775,2.3562636070490157
199006,-0.45853052826913654,1.9935892995954987,5.8379726129931555,4.088540581670941,4.332373000277073
199007,-6.154036249550757,-0.307497696698249,-0.9789394408257408,4.807261519933661,1.8670903928165217
199008,0.9190374884202583,-0.5464956331106237,-0.057624723212370554,0.30910404271787684,0.5626975971270554
199009,2.908446000736376,0.26984638944344397,0.274165967962972,-1.2702376208792998,-2.903648443207487
199010,1.1254949359534407,2.897410321336224,4.076843708909394,3.269156475604916,-1.0608275637920315
199011,-1.27595977774007,-0.9382300333383569,5.453284060990313,5.531433996683404,10.774914672782131
199012,2.266429423456202,0.3105685669081595,-2.7056709114503406,-1.9480797796788352,0.5618851675376391
199013,1.7710266589187427,-2.2036056014178484,0.08950539984471106,-0.33429429932584753,-2.485124112507606
199014,3.301915200941096,-1.55121855572105,-2.6931753486185244,-3.1974987448674597,-1.2290639455040946
199015,2.813756828192254,0.414827655289173,-2.611742847100686,-2.4740797500502936,-1.7729198504039232
199016,2.9431421039687393,-0.07876853808642181,1.2388423497448002,-0.47037055700593555,-0.47604692737604637
199017,-1.5841740233140627,0.15138317703201665,4.378597229813295,2.720437814475929,6.3006566359867975
199018,0.3894614618293417,-4.2546868628624,-2.7173510333170725,0.9175434386714301,-0.4591535438808023
199019,-1.889804063868553,-1.1780496720979272,-2.048975952374974,-1.8216077377800843,-0.8054013978443209
199020,-1.9871211443029893,0.3274221570674172,-2.0344515482382235,0.8175682381336742,-1.086069459995656
199021,-0.8734030011980849,1.0379423923809554,-1.334069846554371,-1.3908527145129597,-3.4997240313690554
199022,-2.760280401529542,-0.7863092222260661,-1.5206200675598893,-1.4623308302047349,-1.1458697679806278
199023,0.9743471718611545,2.4775083866540513,-0.8794995783698027,-0.03095611170488155,-1.7495122298696515
199024,-3.194131933018639,1.2034651892366242,1.2613191364770273,-0.10291567534261503,-0.021556080528114308
199025,1.9392722531553659,2.7634669938095158,-1.038415558253348,0.565687239879253,-0.052281059385620665
199026,3.9186359320827364,3.4003364515925227,2.4890294276697773,0.4194992692840174,-1.0990769510554514
199027,0.008455424161127212,0.40723150221293736,1.4000855192054473,1.0934605211748476,-1.1544811236877877
199028,1.98940137320011,-1.9654670928569544,-2.763248170768179,-0.3505430874907347,-1.5783839958751287
199029,0.20777953452648035,-2.471196799241227,-1.4075735068846598,-1.0737394395131332,1.139095868703123
199030,-1.6225267073600094,-2.3563301557699106,-0.7428468656310088,-0.34442704839477756,0.6373877371084404
199031,0.22366957201268178,-2.801411461599116,-2.0099809761489382,0.10841307396054845,0.37474571303579296
199032,2.2969313084307714,-2.5928061559887965,-2.5329864126177313,-1.6485438898563984,-0.08844444538300422
199033,-1.5642702807601836,-2.8688488019063243,-0.4864490747804666,0.9251377762477091,0.42820817517281284
199034,-2.9211158361503635,-0.5487945907813128,0.905696770684699,1.1684295047999171,-1.0309787227130869
199035,0.7102129866771634,1.8644121068927575,3.595280182195552,2.1023353995320804,1.828146017188601
199036,2.736763927595632,0.4391557196004783,3.7084752659122273,2.7273861007928986,-0.9730873887290841
199037,3.2027350894309166,0.5522951048430969,1.3666737501515627,1.0807844912220048,0.5785134986812182
199038,-0.1252925159571987,-1.1855650099580544,-3.3506293196606407,-0.3093625505744626,-4.619859207299214
199039,1.8514798230221459,-0.35252049924918083,0.3759867914958477,-0.7512009786984777,-0.308965223040218
199040,-0.7646821995755317,0.583398565968082,0.5302357156080575,2.1161860053462647,0.6772505866869665
199041,-2.4265099536377193,-2.9423809818304107,-3.58074523763986,0.989679874549779,4.09728530295655
199042,-2.2941724241713928,-0.559339888743807,-1.6458324128496429,0.2351163353256993,0.3710016489561099
199043,3.1112847605576235,-0.132955579338784,-0.36452263364810733,-2.5684242236995942,-1.1548322030430995
199044,0.12047944981696901,1.228527219433488,3.6366881842830026,1.5004523250522084,1.985324610415546
199045,-0.14405521638150276,-3.336910832946103,-2.754525533850881,-1.9895183602675388,-2.01288771855792
199046,4.463024219176134,3.2265794594563317,3.5571610299340364,0.5306295247014532,-1.5626398802482413
199047,2.2682327424650452,3.98671283741254,4.997394939403307,2.895895500840595,0.5219777554544294
199048,-1.347934698849997,0.03439819949977618,1.278221235393005,2.9084069136092126,3.692427166258881
199049,2.0301776681620254,-1.9359547233642047,1.6236287297358558,-1.5413701497079728,0.7637674798171474
199050,0.5452524902244704,2.658223647218108,3.5090676030973214,2.930983898612851,0.8866070405432538
199051,-9.933784492966936,-3.4332616808825946,-4.643408843077509,5.462207788217938,5.429806108163518
199052,-7.621176418401774,-4.680232187168485,-7.190802342535733,-0.6430220209616095,0.6379227344468745
199101,-2.6666505433838097,-1.6803456114923847,-6.219815075270276,0.6120361229375817,0.09429902532741608
199102,0.9563280830565191,-0.9273576949699418,-1.0453779769377434,0.4202438956635888,-3.231890481599862
199103,0.1920479810114557,-1.1087161158770868,1.4407949408602008,1.4063578148184206,3.0831210341744963
199104,-2.390267881555417,-1.53141363182948,-3.1980125798619383,-2.278621767750735,-3.590462774646994
199105,1.12519921892914,0.139854846447804,1.8921845420344425,2.6712699435157106,3.1122173420089894
199106,4.769490195658648,2.8332791311571555,6.061097433698933,3.33829532414768,5.7608628246675835
199107,3.273233996114982,2.6219530066705374,0.0930656944424868,-1.7137098977725032,-2.236053457668845
199108,2.9147613197866917,0.13270949034358637,0.9094435851100684,2.1794094190436795,2.02786169606685
199109,1.4850536843587179,0.13626735992079375,-0.7564393636087061,0.24614005024784547,3.4502996292497414
199110,-1.2059490208816328,0.9866836890963668,1.3038675705805645,-1.214663005204386,-1.1205218877587981
199111,-1.657305472688165,-2.5000121091167102,0.22085215477648035,-1.452747511966379,0.41071281473409726
199112,-0.9456968102429641,0.18434376774877137,4.589075998516876,3.2813352884222695,0.7914931087161108
199113,-1.036881616303674,-2.3651380538012745,0.19207549432354654,0.4245091508967107,0.5814555366266632
199114,1.9891230654426408,2.1907029292396487,7.059381113973018,2.4279162724646426,4.749911751197999
199115,-3.359900186582422,-0.04345373920421025,-0.6554220762098453,2.237955114431884,0.5909220650753468
199116,-0.9549915658961368,0.34582963409673084,-1.5166507588440936,0.04373372467415493,-1.0237381169987998
199117,-3.234031263162308,-1.165071864149354,1.1789154382455536,1.1157612156316645,2.1678876316972833
199118,-2.9160596890552597,-1.5683643569657306,-3.812706731664207,1.366691768272858,0.2614649435252545
199119,-1.4374515767774483,0.4520243429851689,2.833830856121608,0.8221727140210646,1.5743866389568666
199120,-1.3026344020630063,0.265039704068613,2.1435669231973407,1.815995242112649,1.8236590178041183
199121,-0.2002739963037925,0.6741085277353704,3.622247332468305,1.1368901078948284,3.8170620034559875
199122,-1.8490323813609848,-0.6760746390942245,3.4049365101401463,2.402797245225713,3.098151601618042
199123,-0.04322174229656639,-0.6233139512386856,0.13603491946150825,-1.6214955294182118,-0.8531685271804008
199124,-0.7403530350248957,-0.5155999703969769,1.5774272941724234,0.10471515944954035,0.08079793361497423
199125,-1.5953369173907959,0.8272460750291089,-0.3954722083747697,-0.38506225863028476,-0.012927569424448393
199126,-2.7761231676016678,0.08096303716365583,2.276203848563398,-0.44041314144647004,1.1896564925234543
199127,1.8392908774138164,0.17416409744754446,0.6013679706809398,0.23512184384276225,-0.3452823899650639
199128,-0.030753454887303633,-1.0684038984705353,-0.6107937106226586,0.21257132471242812,-1.4665495468918266
199129,-0.8818936291299337,-0.44308242248280294,2.9928250654865565,-0.06349355080169516,3.1509916102451143
199130,-0.5890809915715067,-2.2944309800211613,-2.7189008509035375,-0.6423344748459954,-0.23449588939200794
199131,-0.9173653095891154,-1.0212552105383566,-0.8353170153557699,-0.21185348220177502,-0.3217680011182438
199132,-0.4129502804242975,-2.027043278847316,-1.5337091008885864,-0.42762316775764475,-1.0459385773229997
199133,-0.0740504882740538,-1.4230999877922272,-0.2529688072718841,-1.3190259606286077,1.5401359997404143
199134,1.6964539737680298,-0.30784612466618455,1.8744665856533516,-1.4779743744158509,-1.3140748515882592
199135,0.6855183862654144,-0.7621299369731673,3.016255847763773,-0.017686871012301708,1.412429218108457
199136,0.17902170679769824,-1.2339993893112364,1.2427602199451258,-0.17538375047041654,0.5217747455914719
199137,-2.0890106481202793,-1.1613189684126723,1.9285130835966697,2.627353249449982,0.6679279595273897
199138,-0.3522040198495233,-4.56618906912928,-5.8907099784525485,-1.7542771803130108,-1.7732002871718464
199139,2.8833170899181937,-1.3979727854972452,-3.031401598385287,-2.7944824265860575,-4.595495643221454
199140,1.798376583943309,-0.13343829227744664,-2.696854664496186,-0.9634873845777179,1.2537996612053917
199141,5.470447090259313,2.7974697093075633,0.49108085261434553,-1.7560028564734012,-3.07052418466742
199142,3.5584125708805914,2.2366789192307692,-1.4490444492475376,-1.8872802106342306,-1.9214867694967097
199143,-3.948207044596586,2.0716559983921456,2.0149607578993027,4.516419544414646,4.240368214830482
199144,-7.701180451174594,-9.169024702223908,-9.120565365878974,-2.503386842936891,-1.1037805887807508
199145,1.5854171830020505,-3.5813731221974763,-8.279731622144936,-7.770839972273052,-4.797423750850726
199146,0.1127038762376742,-0.19812895854943235,1.3443406953792874,0.9036207108395615,-1.4062451973971406
199147,-0.9599278257966262,-2.8460913195503394,-0.41241967458790896,1.558768806784201,5.094111079143886
199148,-2.421514532579579,-1.297346954144416,-1.9638081369253086,2.368947341699254,1.9625118560124406
199149,1.37095820214563,0.6102988080058367,-1.0874422662564598,0.306617978141162,-1.2152156430672107
199150,0.5680732525447638,1.3369535258703422,1.90314378964149,2.694489173698855,3.1260562402780465
199151,0.7951203905456623,0.07516523179378964,1.0655316619015593,-0.053353819577978356,-2.085897955898531
199152,1.2030158899168555,-1.2960275364317226,3.2760442955627127,0.6533693133725933,-0.43543495359193685
199201,0.1585494884299692,0.7690158711308186,5.2042809017916625,1.5637053695833174,4.176415980076683
199202,-1.0646260332360953,-1.761716681678422,2.8496495376422786,2.443953734853835,2.1273648629806985
199203,-0.6657649444163098,-4.692391073371596,-2.5308326205949925,-4.974280658466341,-6.646808628500423
199204,2.63787887142729,0.3935418878446626,1.9061035347308461,0.9931342946499058,-1.5730851599922175
199205,3.8476601833807536,2.2244918778824854,6.483585114138862,2.1025628168203525,0.35402075869052396
199206,1.5844860088921564,-0.23984049067030355,-0.04851402701820007,-1.7199856532593003,-2.5423847690852313
199207,0.5919601126147427,1.4356025724113692,2.4977076528801376,3.4266114429686354,0.4070167516219385
199208,2.2372668739520805,1.1639371077312148,2.635277770303219,3.9886234705810466,3.0586090927213263
199209,5.336721156013709,2.1939526307028245,6.08434482551894,2.0620026933115128,-1.2808092426467397
199210,1.6717346676994111,0.5063203222790662,5.158836843408551,5.812631972923725,4.653003953233622
199211,3.8777990596369136,0.313432675725835,-2.134304819680949,-4.995090182515469,-5.967775458892618
199212,0.7494141145566573,-1.912405670504711,-1.8123234462596542,-2.5062298316742613,-5.187284069340706
199213,2.1010053228678203,-0.6764369946684496,-0.9557054736366126,-1.9904625748417288,-0.6103228895517532
199214,2.5347344485210783,-2.2856930576250534,-0.7525522075890194,-4.545990482854961,-2.0699889321011256
199215,2.2016924616826827,2.770325087900403,-0.9117360364976435,2.0170955745625747,-1.7518097387376201
199216,0.6813668377293993,-0.7907094432248982,0.5191239413380799,2.6732125479354636,-0.56711173929898
199217,2.4942712891578367,0.6554911683185765,-3.6854257845710663,-1.843518945830624,-0.34182552962778345
199218,4.76267709250908,1.619002915309693,1.8866071816945578,-1.2949230959740703,-1.4031864297727452
199219,2.7286224024949775,-1.4595153794223847,2.0814512646546746,-3.8439126925478035,-0.8534907982880213
199220,3.3198665612733294,0.2990587839537966,0.5841563413447375,0.8741423770987353,0.12994985985403673
199221,0.9938350557878834,-3.605769675895772,-2.551271477351122,-1.1896946672957256,-0.1057500052014575
199222,0.9310406682598114,-5.245298814664011,-3.2569438560713593,-4.096902277376614,-3.267058163118975
199223,0.9499902521742456,-1.5803392016025555,-1.8601767228710173,-0.7996757221350208,0.24713063849316086
199224,-2.2753433533848124,-0.9721730612375836,0.2337925874058442,-1.1668073764590758,-0.8821988708339745
199225,1.6891529632599145,-0.25869035265543516,-3.3750712821671414,-1.8821123866292169,-3.0051307562525267
199226,-0.0961036637203847,-0.1765062396328858,-3.1794384484607576,-1.0927993183477724,-2.0239715599755073
199227,-2.72389124302606,0.19069077577029248,-2.6375216459013586,-0.1841522892330545,-2.805614375096809
199228,-2.7738674660864717,-1.2949429173300473,-1.5465929501179971,1.7035477736558278,-0.36993975069503904
199229,-1.0038585681006111,-1.5803232087858987,-3.3143863913667246,-0.6060890943439858,-0.8482547398272118
199230,-1.540254230918265,-1.7222180974862908,-2.57635667235445,-0.332577617023162,-2.7567930708318613
199231,0.9272316481889789,-1.3265229247072625,-3.5215354515331683,-1.085970065068011,-2.3578399692721064
199232,-0.1668540552595914,-0.40471247300035884,-0.7752495884557788,-0.5645506816345573,-1.2599996046902788
199233,2.3799928032869957,-2.438570453640523,-4.117392833454346,-3.1905444056320107,-3.290390982782469
199234,-2.5205509131139934,-2.556543522913671,-1.513056501322808,-1.7206292061683826,-0.5091396611483674
199235,-1.8837796433500102,-2.015778425978567,-3.5818228389457545,-1.6406333922197405,0.6235571544279424
199236,-2.982853202480044,0.5169282456196242,-0.7758056097044914,-0.01956321418066409,-0.32019478705785787
199237,-1.091739835147905,0.3991728297858117,-0.6533554910387238,-0.45453967032733544,-0.03621304990412
199238,0.9307975670528208,1.2560324621588848,-0.32750809565936834,1.3418770348324074,2.5085607118986104
199239,1.6470586800835463,-0.28344786233753894,-1.9123854460685834,-1.9537639355401666,-2.093921311984161
199240,2.582710951333695,1.09375520925704,2.237882747156334,-3.276377206020811,-4.259695918184718
199241,1.4942481383998256,0.5119734369295657,-1.5474729726892065,-1.5840988994771692,0.8789771602765768
199242,0.4613276437593754,2.0837328001603055,-4.311996187056536,-1.613887539618986,-2.6209051275343995
199243,4.5918984878857145,4.001916932881102,4.517659731582057,1.5815416495128147,-2.0125559900795906
199244,-0.5362797490817002,1.0822229966192367,-1.1157515733277705,3.1245660402087196,-2.1531136558972435
199245,-1.7569946351775911,-2.6611035685332354,-3.2536559155270197,-3.3042447125513945,-2.9257876031974774
199246,1.4759625668184526,0.632328299572464,-0.573992317644695,-1.4081780956776129,-0.43782200154169004
199247,-1.8032620246119677,-1.5483977752575129,0.9063274122268012,3.6374195307175796,1.7711478621010883
199248,-2.030301396918958,-5.121469793965616,-0.6252702599048234,-1.7418678364225002,3.3439053765582116
199249,-2.752591645406767,-3.2347740990989564,-1.6905213101975392,-3.43977503687762,-0.6712397633908154
199250,-0.7398286831806331,-0.8155676647282348,2.2624324980519646,-1.7451487793483125,-0.2978343114624522
199251,-3.702805701694615,-1.6899060477024932,0.1304676686052062,2.682574975774969,3.4634590753821044
199252,-1.8077017580809525,2.247206530989615,-1.9982118522235055,2.1758088121140986,1.5536959247535833
199301,-4.477378455624205,-0.11399593248540896,-2.1747754807377646,3.8889334097191295,3.7145415168724867
199302,-5.370655601094256,-1.5911762510650647,-2.9952589214237264,2.507683598665949,-0.03317794788591755
199303,-0.521117763326572,0.774441602898321,-0.6281141374130925,0.9356970903654656,0.12020830217267076
199304,0.1768504239870481,1.3021497296114148,2.6921742109868205,1.4720131397375553,3.7295693293725094
199305,0.13262510370753944,0.4205405748371618,3.07922431007529,0.037224095123065126,-3.3394723264729578
199306,0.9026286044000926,1.3510037534764479,2.9751646125062052,2.283809987476843,-2.7264775299656776
199307,-4.658371234575668,-2.5424309097464857,-5.0072649902950275,-1.5307398740598614,-0.7108924378049437
199308,-4.152843674299788,0.0168642731429145,-6.032544017588236,-3.2202455399045675,-6.071061659311795
199309,-2.2249639801592025,-2.5979819150921912,-0.07861500751818085,-2.3943563509657793,-2.860098949391613
199310,2.2788953577888833,1.233280753511849,1.707289115537833,-0.42363933616331906,-0.28429941617866916
199311,-0.0665838610324272,-2.9212115188986445,-6.4087336103334,-7.236860983507427,-7.0846865833250945
199312,3.290462702606135,1.4743054195300829,-0.04568539158833573,-0.699758564879744,-2.6497619475933334
199313,0.5523449483376339,-0.19913145894054196,2.7344310267943115,1.6941525346555295,3.692049818078715
199314,-0.17727792668853226,-2.2320132648696926,-1.4882950829805282,-3.559128594200729,0.17831545985114872
199315,-1.5659027072092613,-0.30729991906019904,-0.6673811113702186,0.7349217879153116,1.8305404503678915
199316,-0.4071953120881062,-0.9263907892501493,-0.9740850908676748,-2.7033067127289314,2.1748931138394028
199317,-0.3959330423560914,1.1490783153660686,1.0029108139507912,-1.4258578437872416,-0.5751204996056458
199318,-0.565107883607368,-0.9100509935301488,1.8213923163185086,0.9608709764531227,3.6688736999432194
199319,1.0837801766480197,-1.344146074457683,3.113074631715051,1.5835583163059255,3.5024304245427516
199320,3.5138694685979885,0.047100492753259005,-1.9681633161748096,-0.6505033479574536,-1.434823209225101
199321,1.309633335297633,-0.5779795688104059,-1.297156886313303,-2.5230551128927345,-1.1842762758755612
199322,-0.28305863847151613,0.17760522880882945,-3.5103075683114184,-0.8228262279029082,-3.167117741977961
199323,-3.6217093929694215,-1.1450319367926909,-1.469871505705612,1.4145753439917144,-1.6132926228828524
199324,-0.9771077400302488,0.23159000471503077,-0.05638560656768732,0.9673744545936529,0.5490793606206239
199325,-0.9928268473811386,-0.24325234807673723,-0.10795524299891213,0.5479400452720142,0.4654540963231284
199326,-0.2590045914432153,1.1490385268411956,-1.5962325031461546,0.4008196772853694,0.5036534248832822
199327,-3.260946042024898,0.4190237708673976,-0.08024403918955159,2.4708627365157554,2.5528205866938265
199328,-3.2631786146615696,-0.3773147086370159,-1.3774187440824903,2.114676625387574,2.799968734667118
199329,-4.135782113318783,-0.859965031486638,-1.0127294440392802,2.1688241840723776,-1.3945706478596094
199330,-3.5302664258631467,0.9785702421625047,-0.11065881933660648,2.8210729904843106,0.13634071471739162
199331,-0.6253352741205731,0.9774819418047969,-2.1804121370382745,0.8445573228591456,0.4980972842387814
199332,-1.5341304392574102,0.4143727159233208,-0.5059431225466255,-0.5801895277984386,-0.9620923517845199
199333,-2.638426934591905,1.0093459398775053,1.639513622453137,2.1740224612512975,1.844391023940318
199334,-2.1906788912199886,0.783662235349766,2.0026499997637757,2.3490440080583426,1.3997812896504342
199335,-2.383214158522037,-1.2748353186564714,-0.08862442515379598,2.81054715956094,3.4980738424774245
199336,0.8755147717844807,-0.21967630062562193,-2.7404030066943506,0.7210503795005252,0.963383888771375
199337,-2.101793585948144,-2.0349184875677793,-3.3691404092562607,0.22226282007216014,0.5095743427016259
199338,-3.3320283428922153,0.9469132569870453,-2.4382762513017155,1.6142922802492876,-2.5666067941536426
199339,2.176421249986504,0.7923306030750723,-3.228839476664348,-0.3421695435147285,-1.8018124225497445
199340,2.8976647723866904,2.1685211454099544,-0.17646699687441014,-0.1525455597578116,-2.6687243645977787
199341,-1.615956274515213,-0.005233214491681792,-3.6733173515186763,-1.305834478753809,-3.9907726142373576
199342,-1.3589460843343204,0.19372363872992082,0.6604239528739413,3.3828219805211575,0.8884025870811456
199343,2.1944567091584304,-1.6848368690656343,1.4726651777008897,-0.2050296821511779,-0.41406145778148584
199344,-0.7385245508580169,-4.507821988064848,-3.350046303995157,-4.798526510149202,-3.0656432941356684
199345,-0.8987201268971603,-2.3935023919567016,-2.651962828967271,-2.5004822121122743,-0.6552539150741836
199346,-1.5980186384724675,-1.4756425794497545,1.165198343087411,4.785852910227334,3.60915929447782
199347,-4.077565830984099,-1.5044029486559793,-0.6167317913075294,0.4469752359469794,0.389294313680125
199348,-0.2428104412351786,-1.3104680024188724,-0.7218021574475983,-0.8828398430658808,0.8283285439757151
199349,1.2489654623458932,2.2101204202752456,3.052193322865378,2.304283201970236,3.463598981594032
199350,1.5687144343123691,1.0435397744449801,3.3683361570976444,-0.6797835840585549,1.9981538874556009
199351,-2.4806427345470183,-2.191157997472601,1.1015562341391387,-1.1984504375693064,2.4051821203880763
199352,0.8975576557153886,-0.7721628439887809,-3.478670311520432,-3.11585306310252,-6.599466456557536
199401,1.7161030540378874,1.6716889350789188,-1.9931450689988992,-0.1285095049459528,-3.7332795186324006
199402,1.4346847933477989,1.0544963499410187,-3.190569473150333,-1.5301156269470084,-3.5805750732049546
199403,2.6887993554789773,-0.1057293147758287,-10.84408828912521,-8.278830461593145,-10.78164266425128
199404,1.8397011498867073,2.2185353083858104,1.8263159786411052,3.0931190153884813,-4.221830772446253
199405,-3.203670565032155,-4.352912636742133,-5.541800727200723,-2.7271583648026763,-4.172367453085883
199406,-3.4072059229839056,0.32451557007595966,-7.102042367187266,3.2614913234687037,-5.6220657571569745
199407,0.4616748852269552,0.6557387509735122,3.2068312497328293,0.42104092247177505,-1.253362936147198
199408,-3.5998605170348696,-0.6470856729676484,-1.7113122073866975,4.295211755457558,2.5269641472485205
199409,3.602067190269395,0.03255324253410663,-0.474329067922838,-2.89044647873817,-5.67794965473945
199410,1.5424200678004354,0.8186666406398899,1.1395593044398993,1.3310545309567487,0.2778267521379121
199411,4.732177104855964,2.156847947364099,3.0339833430120393,-0.6385662644008789,-1.4472616533911378
199412,-1.2563563468968937,2.381090209410104,3.1712640706040247,3.6443163202027336,1.2667675661017483
199413,1.1666637747595132,-2.731695770824558,-1.117324521632952,-1.32385397971791,-0.05203810992918534
199414,-0.8624597034548174,-1.4620831864055504,-1.6338063837637264,-0.8866626895177774,0.7041038187487061
199415,0.11165058706308173,0.5558948301103328,1.7143202480972946,3.28024666624907,3.00394693401563
199416,6.579057667669247,3.1379135567640333,3.1453247293347886,2.4415479539306375,0.39434331187646876
199417,-3.4468344033901417,-1.4783472864069722,-0.040217324445677605,3.204684416459486,2.2366868443442627
199418,0.1790646025725664,-2.2764010805472594,-2.724307624727828,-1.3798895347464963,-0.5546621240040963
199419,3.334724398508058,-0.8140947710564888,0.7234441961638822,0.26365570046277753,-1.477936315605973
199420,-0.9111461805533736,-0.40146641129456384,1.6241185780515366,-1.2655671676577072,-2.5143133010773795
199421,1.8560911083142173,-1.0179135840986078,1.7211274432195296,-0.5237756607166943,0.6652449064521306
199422,1.3888790712855439,1.9394244265286034,0.7397923808137534,-0.4899565121164642,-1.2042377405746834
199423,0.17590466775544655,2.6102697923831215,0.6770408885745951,0.7129379121521993,-0.166856413834239
199424,-0.45333295124981987,1.6716683885321686,2.472875043026363,1.218136907690905,3.454872301975115
199425,2.3307391126976995,1.3875056112776747,2.7886320471171757,1.3062926181598868,2.7952494211178873
199426,2.773201766237719,4.7924504267822385,0.43305981304490615,0.09806223940188374,1.039274226882128
199427,-1.16361556957321,1.8627118835039482,0.32034136740605845,0.5722994669586114,2.21962539703253
199428,0.8929395731527734,0.5813495730185991,-1.2903295589213144,-0.6125270092166488,1.1096864423524266
199429,1.3501157423398809,-0.04095454617498717,0.027532514272195385,-0.008581198179399507,2.2857084853220044
199430,1.900923101314163,0.21109796247577606,-1.6656976537009314,-1.5059349820250532,0.9861544068942862
199431,1.2884115918755015,-0.6856733013498229,-0.5062899575253823,-1.5652087529387586,1.3381255873999294
199432,0.780871131853246,0.002240978833810914,-1.887508742395653,-1.6295925815923624,-1.9351332042267586
199433,1.6564726637421927,0.5756139296270817,-0.26867284301488326,-0.9121592475930242,-0.7957697811129378
199434,0.5183187275005707,0.3407004566768137,1.3035327829683752,-1.4082836240422125,-0.5526821921931742
199435,-0.45902542756618914,0.296913134643944,-1.8871285285260342,-0.04170914060716768,-1.0223411947319505
199436,0.9243610439907002,-0.03868021773195096,0.0045987149538291305,-2.0499301297577404,-3.0239405695776895
199437,-1.284227102473551,-0.4376820731525868,3.7568634912386756,0.6658371978926425,-0.45105279805829923
199438,2.2775327867042847,-0.9486255650136286,1.0754403923959899,-1.3548011018617103,0.3582382157144366
199439,4.014304796059207,1.756120422092465,-0.008810847285758427,-0.7565826066034447,1.0811718867519176
199440,-2.4141885499579985,1.793062332374518,0.3670078816516593,-0.1641767873188087,-3.7298751393776683
199441,0.3508598662237432,-2.25381138864941,-0.003725249970614186,-1.9700543260017866,-0.5527689611634514
