Group,Mean_Importance,Std_Importance,Group_Size,Feature,Region,Horizon
170,0.0017102368574648,0.0013135987120192,2,h_500_weekave_east_asia_pc19,NE,1
537,0.0017087177174408,0.0019564663858417,2,t_500_weekave_southern_canada_pc15,NE,1
537,0.0017087177174408,0.0019564663858417,2,h_500_weekave_southern_canada_pc15,NE,1
59,0.001708302144983,0.0015197009525496,1,NE_lag_4,NE,1
180,0.0017053528828327,0.0024787041705141,4,h_500_weekave_pacific_ocean_pc7,NE,1
180,0.0017053528828327,0.0024787041705141,4,h_850_weekave_pacific_ocean_pc7,NE,1
180,0.0017053528828327,0.0024787041705141,4,t_850_weekave_pacific_ocean_pc7,NE,1
180,0.0017053528828327,0.0024787041705141,4,slp_weekave_pacific_ocean_pc7,NE,1
363,0.0016922684752159,0.0016421308140409,2,h_500_weekave_conus_pc18,NE,1
363,0.0016922684752159,0.0016421308140409,2,t_500_weekave_conus_pc18,NE,1
39,0.001691307718356,0.0010351842959091,1,ts_weekave_pacific_ocean_pc13,NE,1
63,0.0016909332937801,0.0013295147603307,1,ts_weekave_pacific_ocean_pc14,NE,1
431,0.0016894356630426,0.0025069940699179,1,ts_weekave_southern_canada_pc6,NE,1
387,0.00164263012132,0.0007022573538675,1,ts_weekave_atlantic_trop_pc7,NE,1
383,0.0016264349124206,0.000844904944759,1,ts_weekave_atlantic_ocean_pc4,NE,1
7,0.0016007264158217,0.001063550914752,1,t_500_weekave_mexico_gulf_pc18,NE,1
318,0.0015965610090245,0.0027723326666139,1,t_850_weekave_mexico_gulf_pc13,NE,1
60,0.0015879046352695,0.0012515580126941,1,NE_lag_5,NE,1
262,0.0015856549795334,0.0007623390883051,1,t_850_weekave_pacific_trop_pc19,NE,1
198,0.0015811640115295,0.0023818437754229,2,h_850_weekave_east_asia_pc13,NE,1
198,0.0015811640115295,0.0023818437754229,2,slp_weekave_east_asia_pc15,NE,1
543,0.001577886585464,0.0017284010162127,2,t_850_weekave_southern_canada_pc13,NE,1
543,0.001577886585464,0.0017284010162127,2,ts_weekave_southern_canada_pc15,NE,1
386,0.0015578358476205,0.0012421072070257,1,ts_weekave_mexico_gulf_pc17,NE,1
155,0.0015449853205686,0.0031821742589985,4,h_850_weekave_atlantic_ocean_pc8,NE,1
155,0.0015449853205686,0.0031821742589985,4,slp_weekave_atlantic_ocean_pc8,NE,1
155,0.0015449853205686,0.0031821742589985,4,h_500_weekave_atlantic_ocean_pc8,NE,1
155,0.0015449853205686,0.0031821742589985,4,t_850_weekave_atlantic_ocean_pc9,NE,1
541,0.0015126264799464,0.0016056178764239,1,slp_weekave_southern_canada_pc14,NE,1
357,0.0015025072468437,0.0010108721145294,1,t_500_weekave_mexico_gulf_pc13,NE,1
273,0.0014874290083226,0.0014719761524416,1,t_500_weekave_pacific_trop_pc11,NE,1
295,0.0014813499271902,0.0013321095623871,1,ts_weekave_arctic_pc13,NE,1
315,0.0014751713348445,0.0014748495653694,2,slp_weekave_mexico_gulf_pc14,NE,1
315,0.0014751713348445,0.0014748495653694,2,h_850_weekave_mexico_gulf_pc11,NE,1
134,0.0014721773908427,0.0008060813234948,1,h_850_weekave_atlantic_trop_pc20,NE,1
5,0.0014690661524305,0.000888175508465,1,t_500_weekave_mexico_gulf_pc16,NE,1
189,0.0014668257593118,0.0026200012063116,3,h_500_weekave_pacific_ocean_pc8,NE,1
189,0.0014668257593118,0.0026200012063116,3,h_850_weekave_pacific_ocean_pc8,NE,1
189,0.0014668257593118,0.0026200012063116,3,slp_weekave_pacific_ocean_pc8,NE,1
37,0.0014520066136303,0.001842024163165,2,h_850_weekave_pacific_trop_pc19,NE,1
37,0.0014520066136303,0.001842024163165,2,slp_weekave_pacific_trop_pc19,NE,1
453,0.0014269380000384,0.0028035477695283,2,h_850_weekave_conus_pc9,NE,1
453,0.0014269380000384,0.0028035477695283,2,slp_weekave_conus_pc9,NE,1
351,0.0014226257559514,0.0018306044978124,2,h_850_weekave_mexico_gulf_pc7,NE,1
351,0.0014226257559514,0.0018306044978124,2,slp_weekave_mexico_gulf_pc8,NE,1
520,0.0013588197574908,0.002510078369335,4,h_850_weekave_mexico_gulf_pc3,NE,1
520,0.0013588197574908,0.002510078369335,4,slp_weekave_mexico_gulf_pc3,NE,1
520,0.0013588197574908,0.002510078369335,4,slp_weekave_pacific_trop_pc1,NE,1
520,0.0013588197574908,0.002510078369335,4,h_850_weekave_pacific_trop_pc1,NE,1
455,0.0013588033735702,0.0013083637281473,2,ts_weekave_southern_canada_pc11,NE,1
455,0.0013588033735702,0.0013083637281473,2,t_850_weekave_southern_canada_pc11,NE,1
448,0.0013564850450995,0.0022740802138296,2,ts_weekave_conus_pc11,NE,1
448,0.0013564850450995,0.0022740802138296,2,t_850_weekave_conus_pc10,NE,1
34,0.0013449632758946,0.0013544334558069,1,h_500_weekave_pacific_trop_pc18,NE,1
322,0.0013263592676108,0.001130895616385,1,t_500_weekave_mexico_gulf_pc12,NE,1
368,0.0013144814490301,0.001683651527029,1,t_850_weekave_mexico_gulf_pc11,NE,1
548,0.00130776854267,0.0011086785201719,1,t_850_weekave_southern_canada_pc15,NE,1
560,0.0012715445551348,0.0016220974475467,1,ts_weekave_atlantic_ocean_pc14,NE,1
3,0.0012654659464736,0.0013793542575377,1,t_500_weekave_atlantic_trop_pc13,NE,1
239,0.0012605157619741,0.0013389620875134,1,t_850_weekave_pacific_ocean_pc15,NE,1
25,0.0012467915603589,0.000865409044946,1,t_500_weekave_mexico_gulf_pc5,NE,1
530,0.0012386462967652,0.002891798468952,3,t_850_weekave_southern_canada_pc12,NE,1
530,0.0012386462967652,0.002891798468952,3,h_500_weekave_southern_canada_pc12,NE,1
530,0.0012386462967652,0.002891798468952,3,t_500_weekave_southern_canada_pc12,NE,1
49,0.0012381256536031,0.0025757390838182,1,ts_weekave_atlantic_ocean_pc18,NE,1
361,0.00121066523929,0.002946056048314,2,t_850_weekave_conus_pc12,NE,1
361,0.00121066523929,0.002946056048314,2,ts_weekave_conus_pc13,NE,1
135,0.0012092164500926,0.0013977482199853,1,slp_weekave_atlantic_trop_pc20,NE,1
116,0.0012031638347241,0.0013098146997935,1,t_500_weekave_atlantic_ocean_pc15,NE,1
325,0.0011991295373749,0.001767894217721,1,slp_weekave_mexico_gulf_pc13,NE,1
177,0.0011955051975053,0.0020106864694206,3,h_500_weekave_east_asia_pc18,NE,1
177,0.0011955051975053,0.0020106864694206,3,t_850_weekave_east_asia_pc18,NE,1
177,0.0011955051975053,0.0020106864694206,3,t_500_weekave_east_asia_pc19,NE,1
140,0.001184235755053,0.0013914755249993,1,h_850_weekave_atlantic_trop_pc16,NE,1
478,0.0011807476008507,0.003283444701134,5,ts_weekave_arctic_mean,NE,1
478,0.0011807476008507,0.003283444701134,5,t_500_weekave_arctic_mean,NE,1
478,0.0011807476008507,0.003283444701134,5,t_850_weekave_arctic_pc7,NE,1
478,0.0011807476008507,0.003283444701134,5,t_500_weekave_arctic_pc6,NE,1
478,0.0011807476008507,0.003283444701134,5,t_850_weekave_arctic_mean,NE,1
62,0.0011745525595313,0.0013625255610437,1,ts_weekave_pacific_trop_pc12,NE,1
396,0.0011661218900199,0.0024861480320655,3,t_850_weekave_arctic_pc19,NE,1
396,0.0011661218900199,0.0024861480320655,3,h_850_weekave_arctic_pc19,NE,1
396,0.0011661218900199,0.0024861480320655,3,slp_weekave_arctic_pc19,NE,1
354,0.0011657181967157,0.0019424429161982,2,h_500_weekave_mexico_gulf_pc5,NE,1
354,0.0011657181967157,0.0019424429161982,2,t_500_weekave_mexico_gulf_pc6,NE,1
253,0.001159916957276,0.0021094963069355,2,slp_weekave_pacific_ocean_pc14,NE,1
253,0.001159916957276,0.0021094963069355,2,h_850_weekave_pacific_ocean_pc14,NE,1
394,0.0011001962123486,0.0023879755926307,1,ts_weekave_arctic_pc17,NE,1
182,0.0010992542593516,0.002390087234809,2,h_850_weekave_east_asia_pc7,NE,1
182,0.0010992542593516,0.002390087234809,2,slp_weekave_east_asia_pc8,NE,1
349,0.0010934234694289,0.0011309602746012,1,h_500_weekave_mexico_gulf_pc9,NE,1
222,0.0010741255950754,0.0011810273053513,1,t_850_weekave_pacific_ocean_pc19,NE,1
384,0.00106577242418,0.0011130835952427,1,ts_weekave_pacific_ocean_pc10,NE,1
133,0.0010645003236735,0.000908593442697,1,h_850_weekave_atlantic_trop_pc13,NE,1
256,0.0010546964601416,0.00193171025091,2,t_850_weekave_pacific_ocean_pc12,NE,1
256,0.0010546964601416,0.00193171025091,2,t_500_weekave_pacific_ocean_pc13,NE,1
388,0.0010285736292304,0.001067344615158,1,ts_weekave_pacific_ocean_pc11,NE,1
108,0.0010159809393049,0.0019676246094467,2,h_500_weekave_atlantic_trop_pc9,NE,1
108,0.0010159809393049,0.0019676246094467,2,t_500_weekave_atlantic_trop_pc10,NE,1
342,0.0010085323789014,0.0017234852936972,2,h_500_weekave_southern_canada_pc20,NE,1
342,0.0010085323789014,0.0017234852936972,2,t_500_weekave_southern_canada_pc20,NE,1
107,0.0010023972389655,0.0011026293712175,1,ts_weekave_atlantic_trop_pc17,NE,1
209,0.0009968445580982,0.0017810035751591,1,ts_weekave_east_asia_pc20,NE,1
260,0.0009618077402441,0.0008458786974353,1,t_500_weekave_pacific_trop_pc7,NE,1
106,0.0009616286581593,0.0016926904566952,1,t_850_weekave_atlantic_trop_pc15,NE,1
261,0.0009571681706453,0.0008736003355995,1,h_500_weekave_pacific_trop_pc14,NE,1
297,0.0009412030987912,0.0026927465499431,1,ts_weekave_atlantic_trop_pc18,NE,1
271,0.0009161375551272,0.0032066036204368,2,t_850_weekave_pacific_trop_pc8,NE,1
271,0.0009161375551272,0.0032066036204368,2,h_500_weekave_pacific_trop_pc8,NE,1
200,0.0009087827420107,0.0025984074044064,2,h_500_weekave_east_asia_pc9,NE,1
200,0.0009087827420107,0.0025984074044064,2,h_850_weekave_east_asia_pc9,NE,1
243,0.0009080701770294,0.0024575282314197,3,t_850_weekave_pacific_ocean_pc17,NE,1
243,0.0009080701770294,0.0024575282314197,3,t_500_weekave_pacific_ocean_pc16,NE,1
243,0.0009080701770294,0.0024575282314197,3,h_500_weekave_pacific_ocean_pc14,NE,1
229,0.0009070768279018,0.0023614394541078,2,slp_weekave_pacific_trop_pc10,NE,1
229,0.0009070768279018,0.0023614394541078,2,h_850_weekave_pacific_trop_pc10,NE,1
130,0.0009058620809295,0.0012298305246567,1,t_850_weekave_atlantic_trop_pc8,NE,1
561,0.0008700062990124,0.0007758884533096,1,slp_weekave_conus_pc17,NE,1
399,0.0008689062440667,0.0017160504617535,3,t_500_weekave_arctic_pc16,NE,1
399,0.0008689062440667,0.0017160504617535,3,t_850_weekave_arctic_pc20,NE,1
399,0.0008689062440667,0.0017160504617535,3,h_500_weekave_arctic_pc16,NE,1
223,0.0008643698661738,0.0011287825714612,1,t_500_weekave_pacific_ocean_pc19,NE,1
131,0.0008534277989483,0.0010588595060415,1,slp_weekave_atlantic_trop_pc10,NE,1
360,0.0008493978057865,0.0021247398354076,2,slp_weekave_conus_pc15,NE,1
360,0.0008493978057865,0.0021247398354076,2,h_850_weekave_conus_pc13,NE,1
310,0.000847809034551,0.001296585630719,1,h_850_weekave_conus_pc20,NE,1
220,0.0008401122744595,0.0023238410532294,1,ts_weekave_east_asia_pc13,NE,1
362,0.0008349044777848,0.001420193753419,1,h_850_weekave_conus_pc18,NE,1
551,0.0008228219268882,0.0011189684233958,1,t_850_weekave_southern_canada_pc14,NE,1
498,0.0008199809117414,0.0008216113025017,1,ts_weekave_atlantic_ocean_pc3,NE,1
554,0.0008088684828482,0.0019832966887216,2,t_850_weekave_atlantic_ocean_pc12,NE,1
554,0.0008088684828482,0.0019832966887216,2,t_500_weekave_atlantic_ocean_pc16,NE,1
540,0.0008081053250271,0.0011369374395048,2,h_850_weekave_southern_canada_pc16,NE,1
540,0.0008081053250271,0.0011369374395048,2,slp_weekave_southern_canada_pc17,NE,1
317,0.0008062748808052,0.0018555434850674,1,h_500_weekave_mexico_gulf_pc10,NE,1
40,0.000793616104144,0.0013329287354492,1,ts_weekave_atlantic_trop_pc10,NE,1
145,0.000788531485867,0.0013518573369822,1,t_850_weekave_atlantic_trop_pc9,NE,1
511,0.0007876994628724,0.0014646720133978,1,h_850_weekave_atlantic_trop_pc15,NE,1
13,0.0007829646248026,0.0012363889729574,1,t_500_weekave_mexico_gulf_pc15,NE,1
26,0.0007738803246579,0.0018225483076241,1,h_500_weekave_mexico_gulf_pc12,NE,1
211,0.0007696070171631,0.0016756218261967,2,h_850_weekave_east_asia_pc18,NE,1
211,0.0007696070171631,0.0016756218261967,2,slp_weekave_east_asia_pc20,NE,1
519,0.000767508295349,0.0018012395539954,2,slp_weekave_atlantic_trop_pc5,NE,1
519,0.000767508295349,0.0018012395539954,2,h_850_weekave_atlantic_trop_pc4,NE,1
175,0.0007617580958203,0.0013807174056218,1,t_850_weekave_east_asia_pc20,NE,1
502,0.000741805783863,0.0019787970645209,1,t_850_weekave_atlantic_trop_pc11,NE,1
345,0.0007039489246777,0.0028934189594996,2,h_500_weekave_mexico_gulf_pc8,NE,1
345,0.0007039489246777,0.0028934189594996,2,t_500_weekave_mexico_gulf_pc7,NE,1
291,0.0006984749072294,0.0016489578611715,1,t_850_weekave_pacific_trop_pc14,NE,1
364,0.0006948253949722,0.001454786415712,1,t_850_weekave_conus_pc17,NE,1
451,0.0006934156827177,0.0014193806464314,2,slp_weekave_southern_canada_pc7,NE,1
451,0.0006934156827177,0.0014193806464314,2,h_850_weekave_southern_canada_pc6,NE,1
485,0.0006860116726726,0.002882343860017,2,slp_weekave_arctic_pc11,NE,1
485,0.0006860116726726,0.002882343860017,2,h_850_weekave_arctic_pc10,NE,1
19,0.0006737583132049,0.0013690972028927,1,h_500_weekave_mexico_gulf_pc18,NE,1
18,0.0006627231471154,0.0018588982771125,1,t_500_weekave_mexico_gulf_pc11,NE,1
129,0.0006600553697493,0.001424677070792,1,h_500_weekave_atlantic_trop_pc18,NE,1
390,0.0006568939806046,0.0023031100175279,2,slp_weekave_arctic_pc18,NE,1
390,0.0006568939806046,0.0023031100175279,2,h_850_weekave_arctic_pc18,NE,1
70,0.0006540951827319,0.0007138118445787,1,ts_weekave_pacific_trop_pc14,NE,1
424,0.0006325356791246,0.0057124161008876,6,h_500_weekave_arctic_pc3,NE,1
424,0.0006325356791246,0.0057124161008876,6,slp_weekave_arctic_pc3,NE,1
424,0.0006325356791246,0.0057124161008876,6,t_500_weekave_arctic_pc3,NE,1
424,0.0006325356791246,0.0057124161008876,6,ts_weekave_arctic_pc4,NE,1
424,0.0006325356791246,0.0057124161008876,6,h_850_weekave_arctic_pc3,NE,1
424,0.0006325356791246,0.0057124161008876,6,t_850_weekave_arctic_pc3,NE,1
105,0.0006053143892819,0.0008069695192666,1,slp_weekave_atlantic_trop_pc11,NE,1
488,0.0006014540737385,0.0023794316382986,2,t_850_weekave_arctic_pc15,NE,1
488,0.0006014540737385,0.0023794316382986,2,ts_weekave_arctic_pc15,NE,1
380,0.0005761985788999,0.0012946285016968,1,ts_weekave_southern_canada_pc16,NE,1
456,0.0005682499174971,0.003445325771243,4,h_500_weekave_conus_pc7,NE,1
456,0.0005682499174971,0.003445325771243,4,t_500_weekave_conus_pc8,NE,1
456,0.0005682499174971,0.003445325771243,4,t_850_weekave_conus_pc8,NE,1
456,0.0005682499174971,0.003445325771243,4,ts_weekave_conus_pc8,NE,1
228,0.0005664177076515,0.0012382745708602,1,t_850_weekave_pacific_ocean_pc20,NE,1
212,0.0005587483299448,0.0028208697293257,2,ts_weekave_east_asia_pc12,NE,1
212,0.0005587483299448,0.0028208697293257,2,t_850_weekave_east_asia_pc15,NE,1
233,0.0005530524434615,0.0025425842612735,3,slp_weekave_pacific_ocean_pc18,NE,1
233,0.0005530524434615,0.0025425842612735,3,h_850_weekave_pacific_ocean_pc18,NE,1
233,0.0005530524434615,0.0025425842612735,3,h_500_weekave_pacific_ocean_pc18,NE,1
421,0.0005481534340339,0.0042516952119051,4,t_500_weekave_arctic_pc8,NE,1
421,0.0005481534340339,0.0042516952119051,4,h_500_weekave_arctic_pc8,NE,1
421,0.0005481534340339,0.0042516952119051,4,t_850_weekave_arctic_pc8,NE,1
421,0.0005481534340339,0.0042516952119051,4,ts_weekave_arctic_pc8,NE,1
516,0.0005465562800921,0.0034524530139473,4,h_500_weekave_atlantic_ocean_pc9,NE,1
516,0.0005465562800921,0.0034524530139473,4,h_850_weekave_atlantic_ocean_pc9,NE,1
516,0.0005465562800921,0.0034524530139473,4,slp_weekave_atlantic_ocean_pc9,NE,1
516,0.0005465562800921,0.0034524530139473,4,t_500_weekave_atlantic_ocean_pc10,NE,1
68,0.0005435452248971,0.0013616152987029,1,ts_weekave_atlantic_ocean_pc16,NE,1
404,0.0005393807638055,0.0025865492775306,3,h_850_weekave_pacific_trop_pc4,NE,1
404,0.0005393807638055,0.0025865492775306,3,h_500_weekave_pacific_trop_pc3,NE,1
404,0.0005393807638055,0.0025865492775306,3,slp_weekave_pacific_trop_pc5,NE,1
346,0.000537168169061,0.0013703319427845,2,t_500_weekave_conus_pc10,NE,1
346,0.000537168169061,0.0013703319427845,2,h_500_weekave_conus_pc10,NE,1
72,0.0005165157246006,0.0015297585572536,1,ts_weekave_pacific_ocean_pc16,NE,1
298,0.000508564748385,0.0010779671776706,1,ts_weekave_atlantic_ocean_pc20,NE,1
274,0.0005074948025602,0.0010871141398027,1,h_500_weekave_pacific_trop_pc20,NE,1
268,0.00050310921789,0.0009779819911834,1,t_500_weekave_pacific_trop_pc10,NE,1
195,0.0004753532136824,0.0015702162902035,1,ts_weekave_east_asia_pc11,NE,1
147,0.0004741843497351,0.0011502595279965,1,t_850_weekave_atlantic_trop_pc13,NE,1
247,0.0004539653410695,0.0021005407440026,2,h_850_weekave_pacific_ocean_pc20,NE,1
247,0.0004539653410695,0.0021005407440026,2,slp_weekave_pacific_ocean_pc20,NE,1
132,0.0004496484744398,0.0012459942456315,1,t_850_weekave_atlantic_trop_pc12,NE,1
312,0.000441998211413,0.0014819289034588,2,h_850_weekave_mexico_gulf_pc15,NE,1
312,0.000441998211413,0.0014819289034588,2,slp_weekave_mexico_gulf_pc17,NE,1
496,0.0004116317327566,0.0012413400525014,1,h_850_weekave_atlantic_trop_pc18,NE,1
32,0.0004041853361569,0.0016307302415287,1,t_500_weekave_atlantic_trop_pc8,NE,1
176,0.0004040683777741,0.0016571276118564,2,h_850_weekave_east_asia_pc17,NE,1
176,0.0004040683777741,0.0016571276118564,2,h_500_weekave_east_asia_pc17,NE,1
542,0.0003992562719434,0.0011395341055913,1,h_850_weekave_southern_canada_pc17,NE,1
284,0.0003924291101282,0.002368401256714,2,h_500_weekave_pacific_trop_pc19,NE,1
284,0.0003924291101282,0.002368401256714,2,t_500_weekave_pacific_trop_pc20,NE,1
90,0.0003880659221031,0.0015948029802906,2,h_500_weekave_conus_pc16,NE,1
90,0.0003880659221031,0.0015948029802906,2,t_500_weekave_conus_pc17,NE,1
449,0.0003741732570165,0.0017078332615874,2,h_500_weekave_southern_canada_pc10,NE,1
449,0.0003741732570165,0.0017078332615874,2,t_500_weekave_southern_canada_pc10,NE,1
365,0.0003657694739981,0.0022979236119066,2,t_850_weekave_conus_pc16,NE,1
365,0.0003657694739981,0.0022979236119066,2,ts_weekave_conus_pc17,NE,1
6,0.000362550183341,0.0011663825796608,1,h_500_weekave_mexico_gulf_pc15,NE,1
95,0.000356242095745,0.0018971043992256,1,t_850_weekave_atlantic_ocean_pc16,NE,1
248,0.0003528578225243,0.0034866061538774,2,h_850_weekave_pacific_trop_pc7,NE,1
248,0.0003528578225243,0.0034866061538774,2,slp_weekave_pacific_trop_pc7,NE,1
549,0.0003500238054841,0.0017376754945777,2,slp_weekave_southern_canada_pc13,NE,1
549,0.0003500238054841,0.0017376754945777,2,h_850_weekave_southern_canada_pc13,NE,1
161,0.000342333805434,0.0012706574753477,1,t_850_weekave_atlantic_trop_pc18,NE,1
279,0.0003348856780919,0.0014611240563137,1,t_850_weekave_pacific_trop_pc10,NE,1
512,0.0003322223546974,0.0014601107269617,2,t_850_weekave_atlantic_trop_mean,NE,1
512,0.0003322223546974,0.0014601107269617,2,t_850_weekave_atlantic_trop_pc1,NE,1
9,0.000331672465902,0.0012325425161728,1,t_500_weekave_mexico_gulf_pc14,NE,1
299,0.000312463282892,0.0007057823098293,1,ts_weekave_mexico_gulf_pc20,NE,1
294,0.0003005706094757,0.0012760206046747,1,ts_weekave_atlantic_ocean_pc10,NE,1
127,0.0002876061712462,0.0012841376115668,1,t_500_weekave_atlantic_trop_pc11,NE,1
301,0.0002673155155206,0.0017195351255452,1,ts_weekave_mexico_gulf_pc12,NE,1
464,0.0002583193425181,0.002389022369912,5,t_850_weekave_arctic_pc13,NE,1
464,0.0002583193425181,0.002389022369912,5,slp_weekave_arctic_pc12,NE,1
464,0.0002583193425181,0.002389022369912,5,h_500_weekave_arctic_pc14,NE,1
464,0.0002583193425181,0.002389022369912,5,t_500_weekave_arctic_pc13,NE,1
464,0.0002583193425181,0.002389022369912,5,h_850_weekave_arctic_pc12,NE,1
562,0.0002554497707697,0.0013025333700881,1,h_850_weekave_conus_pc19,NE,1
382,0.0002482453709315,0.0007970171252411,1,ts_weekave_southern_canada_pc17,NE,1
84,0.0002476438147946,0.0007929686811133,1,ts_weekave_atlantic_ocean_pc15,NE,1
235,0.0002470870927079,0.0017071742000893,2,t_500_weekave_pacific_ocean_pc17,NE,1
235,0.0002470870927079,0.0017071742000893,2,h_500_weekave_pacific_ocean_pc17,NE,1
191,0.0002444265703424,0.0019357301016291,2,slp_weekave_east_asia_pc6,NE,1
191,0.0002444265703424,0.0019357301016291,2,h_850_weekave_east_asia_pc8,NE,1
54,0.0002258047525206,0.0008739195307113,1,ts_weekave_atlantic_trop_pc14,NE,1
112,0.0002212155755175,0.0010902414803317,1,t_850_weekave_atlantic_trop_pc7,NE,1
441,0.000215793149654,0.0033207563252547,4,slp_weekave_southern_canada_pc11,NE,1
441,0.000215793149654,0.0033207563252547,4,h_850_weekave_southern_canada_pc11,NE,1
441,0.000215793149654,0.0033207563252547,4,h_850_weekave_conus_pc6,NE,1
441,0.000215793149654,0.0033207563252547,4,slp_weekave_conus_pc6,NE,1
74,0.000205600181758,0.0008498046132545,1,ts_weekave_pacific_ocean_pc19,NE,1
143,0.0002002079660525,0.0019770190928816,2,t_500_weekave_atlantic_trop_pc5,NE,1
143,0.0002002079660525,0.0019770190928816,2,h_500_weekave_atlantic_trop_pc4,NE,1
521,0.0001941111956797,0.0014806253115085,2,t_500_weekave_atlantic_trop_pc4,NE,1
521,0.0001941111956797,0.0014806253115085,2,h_500_weekave_atlantic_trop_pc5,NE,1
69,0.0001937880441851,0.0012029946423207,1,ts_weekave_pacific_trop_pc19,NE,1
227,0.0001929515997919,0.0016400277591805,1,ts_weekave_pacific_ocean_pc15,NE,1
219,0.0001915119294497,0.0017398607613198,1,ts_weekave_east_asia_pc14,NE,1
230,0.0001903119884882,0.0008648993827603,1,t_850_weekave_pacific_trop_pc12,NE,1
416,0.000187460655461,0.0018844196379338,2,h_850_weekave_mexico_gulf_pc5,NE,1
416,0.000187460655461,0.0018844196379338,2,slp_weekave_mexico_gulf_pc5,NE,1
188,0.0001793596479156,0.0016091745515144,2,t_850_weekave_pacific_ocean_pc8,NE,1
188,0.0001793596479156,0.0016091745515144,2,t_500_weekave_pacific_ocean_pc9,NE,1
53,0.0001535808356954,0.0012167543428424,1,ts_weekave_atlantic_ocean_pc9,NE,1
163,0.0001498219262919,0.0010299837902553,1,t_500_weekave_atlantic_trop_pc17,NE,1
292,0.0001335386274498,0.0008603991229406,1,t_500_weekave_atlantic_ocean_pc9,NE,1
232,0.0001322820330259,0.0011433819312652,1,t_500_weekave_pacific_trop_pc12,NE,1
344,0.0001147805908376,0.0034518804232478,2,ts_weekave_conus_pc14,NE,1
344,0.0001147805908376,0.0034518804232478,2,t_850_weekave_conus_pc11,NE,1
293,0.0001019829752359,0.0019306609925426,1,t_850_weekave_atlantic_ocean_pc10,NE,1
506,9.853948395144307e-05,0.0019692055437136,2,ts_weekave_southern_canada_pc14,NE,1
506,9.853948395144307e-05,0.0019692055437136,2,ts_weekave_conus_pc12,NE,1
507,8.375737561552298e-05,0.0013444409091296,2,ts_weekave_mexico_gulf_pc4,NE,1
507,8.375737561552298e-05,0.0013444409091296,2,t_850_weekave_mexico_gulf_pc19,NE,1
10,7.576926507342207e-05,0.0015124847862804,1,h_500_weekave_mexico_gulf_pc20,NE,1
381,7.368426171319164e-05,0.0015043615643344,1,ts_weekave_atlantic_ocean_pc11,NE,1
218,6.035666397949946e-05,0.0027807799830257,3,t_850_weekave_east_asia_pc13,NE,1
218,6.035666397949946e-05,0.0027807799830257,3,h_500_weekave_east_asia_pc14,NE,1
218,6.035666397949946e-05,0.0027807799830257,3,t_500_weekave_east_asia_pc15,NE,1
306,5.5052318970005845e-05,0.0016064925064709,1,t_500_weekave_mexico_gulf_pc17,NE,1
43,4.77513128189333e-05,0.001600937556116,1,t_850_weekave_atlantic_trop_pc16,NE,1
564,3.120664356113245e-05,0.0010340194334142,1,t_850_weekave_southern_canada_pc20,NE,1
64,2.6514595879856272e-05,0.0013914298739136,1,ts_weekave_atlantic_ocean_pc19,NE,1
65,2.2950181753644828e-05,0.0011521505270871,1,ts_weekave_pacific_ocean_pc20,NE,1
33,1.570329511046964e-05,0.0010490655089237,1,t_500_weekave_pacific_trop_pc15,NE,1
339,1.2672110120348634e-05,0.0011121924364653,1,t_850_weekave_mexico_gulf_pc15,NE,1
490,-2.5939576412614685e-06,0.0009994608735759,1,ts_weekave_mexico_gulf_pc18,NE,1
500,-4.538975324841487e-06,0.0015804937873976,1,ts_weekave_pacific_ocean_pc9,NE,1
379,-8.744269917659864e-06,0.001020808609865,1,t_850_weekave_southern_canada_pc16,NE,1
202,-1.7535170005045232e-05,0.0018205131291692,2,slp_weekave_east_asia_pc9,NE,1
202,-1.7535170005045232e-05,0.0018205131291692,2,h_850_weekave_east_asia_pc10,NE,1
240,-4.089181072384207e-05,0.001159719707335,1,t_850_weekave_pacific_ocean_pc14,NE,1
370,-4.128737305681973e-05,0.0053251853044493,2,h_850_weekave_conus_pc17,NE,1
370,-4.128737305681973e-05,0.0053251853044493,2,slp_weekave_conus_pc19,NE,1
24,-4.674525670700369e-05,0.0015242273104334,2,h_500_weekave_atlantic_trop_pc15,NE,1
24,-4.674525670700369e-05,0.0015242273104334,2,t_500_weekave_atlantic_trop_pc16,NE,1
187,-4.901025648247348e-05,0.0022729326130434,2,t_850_weekave_pacific_ocean_pc10,NE,1
187,-4.901025648247348e-05,0.0022729326130434,2,t_500_weekave_pacific_ocean_pc12,NE,1
353,-7.096851051655584e-05,0.0017280447336376,2,ts_weekave_mexico_gulf_pc7,NE,1
353,-7.096851051655584e-05,0.0017280447336376,2,t_850_weekave_mexico_gulf_pc5,NE,1
482,-7.898174825085035e-05,0.0016604376341197,1,ts_weekave_arctic_pc9,NE,1
73,-8.366231185759076e-05,0.0010191388854961,1,ts_weekave_mexico_gulf_pc16,NE,1
29,-8.582091473834375e-05,0.0013988899889278,1,h_500_weekave_atlantic_trop_pc14,NE,1
282,-9.824634008390732e-05,0.0007753340448291,1,ts_weekave_pacific_trop_pc18,NE,1
487,-0.0001130424145063,0.00421950091413,5,t_500_weekave_arctic_pc14,NE,1
487,-0.0001130424145063,0.00421950091413,5,t_850_weekave_arctic_pc11,NE,1
487,-0.0001130424145063,0.00421950091413,5,h_850_weekave_arctic_pc13,NE,1
487,-0.0001130424145063,0.00421950091413,5,slp_weekave_arctic_pc13,NE,1
